molecule,fruity odor
CC1=CC=C(O1)/C=C/C=O,false
CCCCCC[C@@H]1CCCC(=O)O1,true
CC(=O)OCC1=CC[C@@H]2C[C@H]1C2(C)C,true
CC(/C=C\C1=CC=CC=C1)O,true
CC/C=C\CC/C=C/C(=O)NC1CC1,false
CC1CCC(C(C1)OC(=O)CC(C)O)C(C)C,false
C1CCCC/C=C\CCCOC(=O)CCCC1,false
CCOC(=O)CNC(=O)[C@@H]1C[C@@H](CC[C@H]1C(C)C)C,false
CCCC1(C=CC(O1)C)C(C)(C)C,true
CC(=CCC/C(=C/CNC(=O)C1CC1)/C)C,false
C1[C@@H]2[C@H]([C@@H]([C@H]([C@H](O2)O[C@H]3[C@@H]([C@H](O[C@@H]([C@@H]3O)OC[C@@H]4[C@H]([C@@H]([C@H]([C@H](O4)O[C@H]5[C@@H]([C@H](O[C@@H]([C@@H]5O)O1)CO)O)O)O)O)CO)O)O)O)O,false
CCCCCCCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,false
CCOC(=O)[C@@H]1[C@H](CCCC1(C)C)C,true
CC1=CC[C@@]2(O1)C(=CC(=O)CC2(C)C)C,false
C[C@@]12CCC[C@@](C1)([C@H]3CC([C@@H]3CC2)(C)C)O,false
C[C@@H]1CC[C@H]([C@H]2[C@]1(CCC(=C2)C)O)C(C)C,false
CC/C=C\C=C\C=O,false
C[C@H](CCC=C(C)C)CC#N,true
CC(C)(COCC1=CC=CC=C1)C=O,false
CC(C)CC(C(=O)C)O,false
CC(C)CCCCCCCCCCCCCCC(=O)OCC(COCC(COC(=O)CCCCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCC(C)C)O,false
CC1C/C=C\CCCCCCCCC(=O)C1,false
CCCCCCCCCC(C)CC#N,false
C[C@@H]1CC[C@H]2[C@@H]1[C@H]3[C@H](C3(C)C)CC[C@]2(C)O,true
CCCCCC(=O)C(C)(C(=O)C)O,false
CCCC[C@@H](CCOC)S,false
CC(C1CCCC(C1)(C)C)OC(C)(C)COC(=O)C2CC2,false
CC1C=CCC(C1C(=O)OC)(C)C,true
C1=CC=C2C(=C1)C(=O)[N-]S2(=O)=O.[K+],false
CC1(CCC(=O)[C@H]2[C@@]13CC[C@@H](C3)C2(C)C)C,false
CCCCCCCC[C@H]1CCC(=O)O1,true
CCOC(=O)CCC1=CC=CC=C1O,false
C[C@H]1CCC2=C(CC[C@H](C[C@@H]12)C(C)(C)O)C,false
CC1=CC[C@H](C2=C1C=CC(=C2)C)C(C)C,false
CC1=CC[C@H]2[C@H]3[C@@H]1[C@@]2(CC[C@H]3C(C)C)C,false
CC1=CCC[C@]2([C@H]1C[C@H](CC2)C(C)(C)O)C,false
C[C@@H]1[C@H]2C[C@]2(C[C@@H]1O)C(C)C,false
C/C(=C\CC[C@@H]1[C@]2(CCCC([C@@H]2CC[C@@]1(C)O)(C)C)C)/CC[C@@H]3C(=C)CCCC3(C)C,false
CC1=C[C@@H]2[C@H](CC1)C(=CC[C@H]2C(C)C)C,false
CC1=C[C@@H]2[C@@H](CC1)C(=CC[C@H]2C(C)C)C,false
CC(=C1CC[C@]([C@H](C1)C(=C)C)(C)C=C)C,false
CC1(CC2(CC1CC2=O)C)C,false
CC1=COC2=C1C[C@H]3C(=C)CC=C[C@@]3(C2)C,false
CC1=C[C@@H]2[C@H](CC1)C(=C)CC[C@H]2C(C)C,false
C/C(=C\CC[C@]1([C@H]2CC[C@H](C2)C1=C)C)/CO,false
COC(=O)N1C=CC2=CC=CC=C21,false
CC1CC(SS1)C,false
C1CCCCCCOC(=O)/C=C/CCCCC1,false
CCCCCC1=CCCCC1=O,false
CC[C@H](C)CC=O,true
CCC1SSC(SS1)CC,false
CC[C@@H](C)CCC(=O)O,false
CCC[C@H](CC(=O)OC)OC(=O)C,true
CCCCCCC(=O)CCOC(=O)C,true
CC1=C(SC=N1)CCOC=O,false
CC1=CCCC([C@H]1CCC(=O)C)(C)C,true
C[C@@]12CC[C@@H](C1(C)C)C[C@H]2OC,false
C1CCC(C1)C2CCC(C2O)C3CCCC3,true
CC1=C(C=CO1)SC(C)C(=O)C,false
CC/C=C\C/C=C\CC1CCC(=O)O1,false
CCOC(=O)C1=C(C=C(C=C1)C)O,false
CCC(C)C(C(=O)OCC)O,true
CCC(C)C(=O)C(=O)OCC,false
CC(CCC=C(C)C)C1CCC(C=C1)(C)O,false
CC1=CC=C(N1)C(=O)C,false
CCOC(=O)[C@H](CC(C)C)O,true
CCOC(=O)CCC(C(=O)OCC)O,false
CC(C)CC(=O)CO,true
C[C@@H]1CC[C@@H]2[C@@]13C[C@H](C2(C)C)C(=CC3=O)C,false
CC(=O)C1=CNCCS1,false
CC[C@H](C)CCCO,false
CCCCCC(CCCC(=O)OCC)O,false
CC1(C2CCC1(C(C2)OCCO)C)C,false
CC(=O)O[C@H]1CCC[C@H](C1)C(C)(C)C,false
C[C@]1(CC[C@H]2[C@H]1[C@@H]3[C@@H](C3(C)C)CCC2=C)O,false
C[C@@H]1CC[C@@H]2[C@]13CC[C@@]([C@H](C3)C2(C)C)(C)OC(=O)C,false
CC1CCC(C(C1)OCCO)C(C)C,false
CCOC(=O)C(C)(C)S,true
C(C(COP(=O)([O-])[O-])O)O.C(C(COP(=O)([O-])[O-])O)O.C(C(COP(=O)([O-])[O-])O)O.[Fe+3].[Fe+3],false
CCOC(=O)OC1=C(OC(C1=O)C)C,false
CC1CCC2C(C(=O)OC2C1)C,false
CC(C)(CCC1CCCCC1)O,false
CC(CCC=C(C)C)CC(C)(C)O,false
CC1CCC2C(C1)C(CC=C2C)C(C)C,false
CCC(C1=CC=C(C=C1)OC(=O)C)OC(=O)C,false
CC1(C2CCC1(C(=O)C23CCCC3)C)C,false
CC1=CC(=C(S1)C(=O)C)O,false
CC1(CCCC2C13CCC(C3)C2=O)C,false
CC/C=C\CCOCCC#N,true
CCCC/C=C\CCCC(=O)O,false
CC(C(C)C(C)O)C(C)C(C)(C)C,false
COC(=O)CCSCC1=CC=CO1,true
CCC(CC=C)C(=O)CC,false
CC1CCC(C(C1)O)C(=O)C,false
C=CCCC(=O)C1=CCCC2(C1)CCCC2,true
C=CCCC(=O)C1=CC2(CCCC2)CCC1,true
CC/C=C\CCOC(=O)/C(=C/C)/C,false
C/C=C/C(=O)/C(=C(\C)/C(C)C)/C,true
CCSCC/C=C(\CC(=O)C=C)/C1=CC=CC=C1,false
CCOC(=O)SCC1=CC=CO1,false
CCSC(=O)CNC(=O)C,false
C[C@H]1CCC(=C(C)C)CC2=C1CC[C@@H]2C,false
C[C@@H]1CC[C@@H]2[C@@H](C2(C)C)C3=C(CC[C@H]13)C,false
CCC1(COC(=O)C1O)C,false
CCCCC[C@H]1[C@@H](CCC1=O)C(=O)OC,false
CC(=O)C1CCC=N1,false
CC/C=C\CCC(=O)OCC,true
CC(C)OC1=C(C=CC(=C1)C=O)O,false
CCCCC[C@H]1[C@@H](O1)/C=C/C=O,false
C=CCCC(=O)C(=C)C1CCCCC1,true
CCCCCC1=C(COC1=O)C,true
CC1=CCC(C1(C)C)/C=C/C(C)(C)C(C)O,false
CC(C)[C@@H](CCC(=O)C)/C=C/C(=C)C,true
CC1=CCC(C1(C)C)C(=C)CC(C)CO,false
CCC(=O)OCC(C)(C)OC(C)C1CCCC(C1)(C)C,true
CCCOC(=O)[C@H](C)OC(C)(C)CC,false
CCC(C)C1(COC(OC1)C2CCC(=CC2C)C)C,false
[O-]P(=O)=O.[K+],false
CC1CC(=CC(C1C=O)C)C.CC1C=C(CC(C1C)C=O)C,false
O.O.O.OP(=O)([O-])[O-].[Mg+2],false
C/C=C(/C)\C(=O)OCCC(C)C=C,true
CC1CCC(C(C1)C(C)(C)C)OC(=O)C,true
C(C1[C@H](C(C(C(O1)O)O)O)O[C@H]2C(C(C(C(O2)CO)O)O)O)O,false
B1(OB2OB(OB(O1)O2)[O-])[O-].O.O.O.O.O.O.O.O.O.O.[Na+].[Na+],false
COC1=CC2=C(C=CN=C2C=C1)[C@H]([C@@H]3C[C@@H]4CCN3C[C@@H]4C=C)O.O.O.Cl,false
O.O=[Mg].O=[Mg].O=[Mg].O=[Si]=O.O=[Si]=O.O=[Si]=O.O=[Si]=O,false
COC1=CC2=C(C=CN=C2C=C1)[C@H]([C@@H]3C[C@@H]4CCN3C[C@@H]4C=C)O.COC1=CC2=C(C=CN=C2C=C1)[C@H]([C@@H]3C[C@@H]4CCN3C[C@@H]4C=C)O.O.O.OS(=O)(=O)O,false
C([C@H]([C@H]([C@@H]([C@H](C(=O)O)O)O)O)O)O.C([C@H]([C@H]([C@@H]([C@H](C(=O)O)O)O)O)O)O.O.[Fe],false
C[S+](C)CC[C@@H](C(=O)O)N.[Cl-],false
CCCCCCCCCCCCCCCCCC(=O)OC[C@H]([C@@H]1[C@@H]([C@H](CO1)O)O)O,false
CCCCCCC(CCO)O.CCCCCCC(CCOC(=O)C)OC(=O)C,false
CCC1=NC(=CN=C1)C.CCC1=NC=C(N=C1)C,false
CC/C=C\CCOC(=O)/C(=C\C)/C,false
CC/C=C\CCOC(=O)/C=C/C,false
C[C@@H]1CC[C@@H]2[C@@]13C[C@H](C2(C)C)C(=C(C3)C(=O)C)C,false
C[C@H](C=O)[C@H]1CC[C@@](O1)(C)C=C,false
C/C=C\CCCCCCCC#N,true
C([C@H]([C@H]([C@@H]([C@H](C(=O)[O-])O)O)O)O)O.[K+],false
CC1C2CCC(C2)(C1(C)C)C3(CCCCC3)O,false
CC1=C(C=CC(=C1)CC(C)C)CCC=O,false
CCCCC1=CN=CO1,false
COC1=C(C=C(C=C1)/C=C/C(=O)NCCC2=CC3=C(C=C2)OCO3)OC,false
CCC(S)SC(CC)S,true
CC1OCCC(S1)(C)C,false
CCC1OCCC(S1)(C)C,false
CCC1CCC2(CC1)CCC(=O)O2,false
C/C=C/C=C\1/C(=CC(=O)CC1(C)C)C,false
CCC(C)C(=O)OC(C)CO,true
CC(CO)COC1CC2CCC1(C2(C)C)C,false
CCC(C)(C)C1CCC(CC1)OCC,false
CC(C)CCCCCCCCCCOC(/C=C(\C)/CCC=C(C)C)OCCCCCCCCCCC(C)C,true
[O-][Si](=O)[O-].[O-][Si](=O)[O-].[Na+].[Al+3],false
CC(=O)C1=NC=CO1,false
CCC1CC2CC1CC2OC,false
CC(C)C(C(=O)C)S,false
CC1C2CC3CC1C(C(C2)C3=C)OC(=O)C,false
CCC(C)CN1C=CC=C1,false
CC(C)CCC(C)C(C)O,false
CCCC(=O)OC1=C(OC(C1=O)C)C,true
CCCCCCC1COCC(=O)O1,false
C[C@H](C(=O)NC1C(SC1(C)C)(C)C)NC(=O)[C@H](CC(=O)O)N.C[C@H](C(=O)NC1C(SC1(C)C)(C)C)NC(=O)[C@H](CC(=O)O)N.O.O.O.O.O,false
CC(C)[C@@]12CC[C@]([C@@H]1C2)(C)O,false
CSCC1=CSC=C1,false
CC1C=CC2(O1)C=C(CCC2C(C)C)C,true
CC1CC=C(C2(C1(C)C)C=CC(O2)C)C,true
CC1=C(C=CO1)SSC2CCCCC2,false
CCC#CC(=O)C(OC)OC,false
CCCCC(C)(CC)C(=O)OCC,true
CC1=C(C(CCC1)(C)C)C(=O)CC(C)SC,true
CSC/C(=C\C1=CC=CC=C1)/C=O,false
CC1CC(C(O1)C)S,false
CCCCC(=O)C(CCC)S,true
CCC(=O)C1=NC(=CS1)C,true
CC1CC(=CCC1C(CC=C)O)C,true
CCOC(=O)C(C)C(C)S,true
CCOC(=O)/C=C(\CC(=O)O)/C(=O)O,true
CC1=C(CCO1)SC(=O)C,false
CC(/C(=C(/C)\C(=O)C)/C)C(C)(C)C,false
CC/C=C\CCOC(=O)CC(=O)C,false
CC/C=C\CCOC(=O)C(CC)CC,false
CCCC/C=C\CCOC(=O)CC,true
CC(=CC/C=C(/C)\CC=O)C,false
C[C@H]1CC[C@H]([C@H]2C1=CC(C(=C2)C)O)C(C)C,false
C1CCCCC(=O)CCCCC/C=C/CCC1,false
CC1=CC[C@H](CC1)C(C)(C)OC(=O)/C=C/C2=CC=CC=C2,false
CC/C=C\CCOCC=O,false
CC/C=C\CCOC(=O)/C(=C/CC)/C,true
CCC(/C=C/C1=C(CCCC1(C)C)C)OC(=O)C,false
CCCC1C(O1)C=CC=O,false
CC(C)C(=O)O[C@H]1C[C@H]2CC[C@@]1(C2(C)C)C,false
CC(C)C1CC[C@H]2C(=C1)CC[C@@H]3[C@@]2(CCC[C@@]3(C)CO)C,false
C[C@@H]1CC[C@H]([C@@H](C1)OC(=O)[C@H]2CCC(=O)N2)C(C)C,false
C([C@@H](C(=O)O)N)SSC[C@@H](C(=O)O)N.Cl.Cl,false
C[C@@H]1CC[C@@H]2[C@]13CC[C@]([C@H](C3)C2(C)C)(C)C(=O)C,false
CC1=CC[C@H](C1(C)C)CCOC(=O)C,false
CC1C(CCC1(C)OC(=O)C)C(=C)C,false
C/C=C\CCCCC=O,true
CCOC(=O)CC/C=C\CC=C,true
CCC/C=C\CCOC(=O)C,false
[O-][Si](=O)[O-].[Mg+2].[Al+3],false
CCCCCSS,false
CCCC(CC)CCC(=O)O,false
CC(C)C(CCC(C)O)CCC(C)O,false
CC1=NC=C2COCC2=N1,false
CC1C2=NC(=NC=C2CO1)C,false
C[C@@]12CC[C@@H](C1)C([C@]2(C)O)(C)C,false
C[C@@H]1CC[C@@H]2[C@@]13C[C@H](C2(C)C)[C@@H](C(=O)C3)C,false
CC(C)CC1SC(SS1)CC(C)C,false
CC(C(C)O)C(=C)C(C)C(C)(C)C,false
CCCCC(CC)CCC=O,true
CC(=CCC/C(=C\COC(=O)C1=CC=CC=C1N)/C)C,true
CCC(=O)OCC(=O)OC(C)C1CCCC(C1)(C)C,true
C/C(=C\C/C=C(/C)\C=C)/COC(=O)C,true
CC(=CCC/C(=C/C(C)(C)O)/C)C,false
CCC(C)C(=O)OC1CC2CCC1(C2(C)C)C,false
CC1(C(CC2C1(C2)C)CC3CC3(C)CO)C,false
CCCC(=O)C(CC)SC,false
CCOC(=O)CC(C)SC,true
CCC1=CCCC(C12C=CC(O2)C)(C)C,true
CC(OCCOC)OCC1=CC=CC=C1,true
CC(CC1=CC=CC=C1)COC,true
CC(C)CC1CCCC(C1)(C)O,false
C/C/1=C/CCC2(C(O2)CC(/C=C\C1)(C)C)C,false
CC(C)CCCC(=C)CCO,false
CC(C)[C@H]1CC[C@H]2[C@@H](C1)CC[C@@H]3[C@@]2(CCC[C@]3(C)CO)C,false
CC(C)C1=CC2=C(C=C1)OCC(=O)CO2,true
CCSC(C)CCO,false
CC(C)CN1C=CC=C1,false
CC1C=CC2=NC=CN=C12,false
CC1=CC(C=C(C1=O)C)(C)C,false
CCC(C)C(=O)OCC(C)O,true
CCCCC[C@H]1OC[C@@H](O1)C,true
CCC(=O)O[C@@H]1C[C@H]2CC[C@@]1(C2(C)C)C,true
C[C@@H]1C(=O)C(=C(O1)C)O,false
C[C@@H](CCCC(=C)C)CCOC(=O)CC1=CC=CC=C1,false
C[C@@]12CC[C@@H](C1(C)C)C[C@H]2OC=O,false
CC(=O)O.CC(=O)[O-].[Na+],false
[O-]I(=O)=O.[K+],false
C(CC(=O)O)[C@@H](C(=O)[O-])N.O.[Na+],false
C(C(=O)O)C(CC(=O)[O-])(C(=O)O)O.[Na+],false
CC(C(=O)[O-])O.[Na+],false
CNCC(=O)[O-].[Na+],false
C([C@@H]([C@@H]1C(=C(C(=O)O1)O)[O-])O)O.[Na+],false
C1(=NC(=O)N(C(=O)N1Cl)Cl)[O-].O.O.[Na+],false
C1=CC=C(C=C1)CC(=O)C(=O)[O-].[Na+],false
CCCCCCCCCCCC(=O)N(C)CC(=O)[O-].[Na+],false
COC1=C(C=CC(=C1)/C=C/C(=O)[O-])O.[Na+],false
CC(C(=O)[O-])OC1=CC=C(C=C1)OC.[Na+],false
CC(C(=O)[O-])O.[K+],false
OP(=O)(O)[O-].[Na+],false
C/C=C/C=C/C(=O)[O-].[K+],false
C(CC(=O)O)C(C(=O)[O-])N.[Na+],false
C(C(C(=O)O)O)C(=O)[O-].[Na+],false
C([C@H]([C@@H]1C(=C(C(=O)O1)O)[O-])O)O.[Na+],false
CNCCS(=O)(=O)[O-].[Na+],false
CCCCCCCCCCCCOC(=O)CC(C(=O)O)S(=O)(=O)[O-].[Na+],false
CCCCCCCCCCCCCC(=O)N(C)CC(=O)[O-].[Na+],false
B(O)(O)[O-].[Na+],false
C[C@@H]1CC[C@H]([C@@H](C1)OC(=O)CCCC(=O)O)C(C)C,false
CCCCCCCCCCCCCCCCCC(=O)OCC.CCCCCCCCCCCCCCCC(=O)OCC.CCCCCCCC/C=C\CCCCCCCC(=O)OCC.CCCCC/C=C\C/C=C\CCCCCCCC(=O)OCC.CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OCC,false
CCC(C)(CCCC(C)C=O)OC,true
CC1CCC2C13CCC(C(C3)C2(C)C)(C)OC,false
C(CC(=O)O)[C@@H](C(=O)O)N.N,false
CC1=C(C=CO1)SSSSC2=C(OC=C2)C,false
CC(C(CCCCC=O)O)C(=O)CCC(=O)O,false
CC(C)[C@@H](C(=O)NCC(=O)O)NC(=O)CC[C@@H](C(=O)O)N,false
CC1CCC(C1(C)C)CCCC(=O)O,false
C[C@@H](CCCC(=C)C)CCOC(=O)CC(C)C,false
CCC(=O)OCCC1=C(N=CS1)C,false
C(CN(CC(=O)[O-])CC(=O)[O-])N(CC(=O)O)CC(=O)O.O.O.[Na+].[Na+],false
C1=CC=C2C(=C1)C(=O)[N-]S2(=O)=O.C1=CC=C2C(=C1)C(=O)[N-]S2(=O)=O.O.[Ca+2],false
CC1=C[C@H]2[C@@H]3C[C@H]([C@H]2C1)[C@H](C3=C)OC(=O)C,false
CC1C2C3CCC(C3)C2C(=C1C)OC,false
CC1=CC[C@H]2[C@@H]1[C@@H]3C[C@H]2[C@H](C3=C)OC(=O)C,false
CC1=CCC2(O1)C(=CC(=O)CC2(C)C)C,false
C/C(=C\NC1=CC=CC=C1C(=O)OC)/CC2=CC3=C(C=C2)OCO3,false
CC1=CC2C(CC1CC2C(C)C)C=O,false
C[C@H]1CC[C@H]2[C@H](C2(C)C)C13COC(OC3)(C)C,false
CC/C=C\CCOC(=O)C1CC1,false
CC1=CC2C(CC1CC2C(C)C)C3OCCO3,false
CC1COC(O1)C(C)CCC=C(C)C,false
C[C@@H]1CC[C@H]2[C@H](C2(C)C)C13COC(OC3)(C)C,false
CC1=CCC(CC1)C(C)(C)OC(=O)C2=CC=CC=C2,false
CCCCCCCCCC(=O)OCCC1=C(N=CS1)C,false
C1=CC=C(C(=C1)C(=O)CCC2=CC=NC=C2)O,false
C[C@@H](CC/C=C(\C)/CCC=C(C)C)CC=O,false
C=CCC1=CC=C(C=C1)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O,false
CC1=CC2=C(C=C1C)N(C=N2)[C@@H]3[C@@H]([C@@H]([C@H](O3)CO)OP(=O)([O-])O[C@H](C)CNC(=O)CC[C@@]\4([C@H]([C@@H]5[C@]6([C@@]([C@@H](C(=N6)/C(=C\7/[C@@]([C@@H](C(=N7)/C=C\8/C([C@@H](C(=N8)/C(=C4\[N-]5)/C)CCC(=O)N)(C)C)CCC(=O)N)(C)CC(=O)N)/C)CCC(=O)N)(C)CC(=O)N)C)CC(=O)N)C)O.[OH-].[Co+3],false
[C@@H]1([C@@H]([C@H](O[C@H]([C@H]1O)O[C@H]2[C@@H]([C@@H]([C@@H](O[C@H]2C(=O)O)O[C@H]3[C@@H]([C@@H]([C@@H](O[C@H]3C(=O)[O-])O)O)O)O)O)C(=O)[O-])O)O.[Ca+2],false
CC[C@@H](C)CN1CCCC1,false
CCC1C(CCC(O1)(C)CC)C(C)C,false
CCCC1OCCC(S1)C,true
CC(C)CCC(=O)SC,false
CSCCCOC(=O)CS,false
CC(C)CC1NC(SC(S1)CC(C)C)CC(C)C,false
C1=CC=C2C(=C1)C(=O)NS2(=O)=O.O.O.[Na],false
COC1=CC(=C(C=C1)C(=O)CCC2=CC=CC=N2)O,false
CC(C)COC1=CC(=C(C=C1)C(=O)CCC2=CC=CC=N2)O,false
COCC1[C@H](C(C(C(O1)OC)OC)OC)O[C@H]2C(C(C(C(O2)COC)OC)OC)OC,false
CC1=CC(=C(O1)C)SC(=O)C2=COC=C2,false
CCCCCCCC(=O)OCCC1=C(N=CS1)C,false
CC1=C(C(=NO1)C)CN2C=C(C=N2)N3C(=O)C(N(C3=O)CC4=CC(=CC=C4)O)(C)C,false
CC(C)C=C(C)C(=O)O,true
C1=COC(=C1)CC2=CC(=CO2)CC3=CC=CO3,true
CC=CC=CC(=O)OC(=C)C,true
CCCCC(=CC)C=O,false
CCCCC(CC)(CCCC)C(=O)OC,false
CC(C)CC(=O)OCCC(C)(C)S,true
CC1C(=O)C(=C(O1)C)C(=O)C,true
CC(=C)CCOC(=O)C(C)(C)C,true
CC(C)CCOC1=C(C=C(C=C1)CC=C)OC,false
CC(C(C)OC(=O)C)C(=O)OC,true
CCCCCCCCCOC(=O)CCCCCC,false
CC\1CC2C(C2(C)C)C/C1=C/CC#N,false
CC(C)CC(=O)SCC=C(C)C,true
CCCCCC(=C1CCC(CC1)C)C#N,false
C1CCCCCCC=CC(=O)CCCCCC1,false
CC=CC(=O)C1C(CCCC1(C)C)C,true
CCCCC(C(=CCC)C)O,false
CCOC(=O)CCCSC(=O)C,false
CCC=CCC=CCCC=O,false
C1CC2C(C1)C3CC2CC3CC=O,true
CC(C)COC(=O)CC(C)SC,true
CCCC(=CCOC(=O)C)C,true
C([C@@H]([C@@H]1C(=C(C(=O)O1)O)O)O)O,false
CCCCCCCCCCCCCCCC(=O)OC[C@@H]([C@@H]1C(=C(C(=O)O1)O)O)O,false
C([C@@H]([C@@H]1C(=C(C(=O)O1)[O-])O)O)O.C([C@@H]([C@@H]1C(=C(C(=O)O1)[O-])O)O)O.O.O.[Ca+2],false
C([C@@H]([C@@H]1C(=C(C(=O)O1)[O-])O)O)O.C([C@@H]([C@@H]1C(=C(C(=O)O1)[O-])O)O)O.[Ca+2],false
C/C=C/1\C[C@H]2C[C@@H]1C(C2)OC(C)C,false
CCCC1=C(SC(=N1)CC)CC,true
CC(=O)C1CCCC/C=C\C1,false
O.O.O=[Al]O[Si](=O)O[Si](=O)O[Al]=O,false
CCC1C(=NC(S1)CC(C)C)C,false
CC(=CCCC(C)(C=C)OC(=O)N(C)C)C,false
COC1=CC=C(C=C1)C(=O)OCC(=O)[O-].[Na+],false
CC1CCC(C(C1)C(=O)NCCC2=CC=CC=N2)C(C)C,false
CCCC(C)C(=O)OC(C)CCC,true
CCCC1=NN(C=C1)C2=CC=CC=C2,false
CCCCCCCCCCCC(=O)CC(=O)O.C(C(CO)O)O,false
CCCCC(CC=O)SC,false
CCCCCCC1C=CC(C(C1CCCCCC)C=CCCCCCCCC(=O)OC(C)C)CCCCCCCC(=O)OC(C)C,false
C12C3C4C1=C5C2C3=C45,true
CC1CC2CCC3C(C2O1)C(C(C3(C)C)C)(C)C,false
CC1C(OC(O1)C2=CC(=C(C=C2)O)OC)C,false
C[C@H](C(=O)OCCC(C)CCC=C(C)C)O,false
CC1=C(C(=NO1)C)CN2C=C(C=N2)N3C(=O)CN(C3=O)CC4=CC(=CC=C4)O,false
CC(C)(C)C1=CC=CC(=C1)CCC=O,false
CCCC1CC(CCO1)(C)OC(=O)C,true
CCC(CC)C(=O)N(C)C1=CC=CC(=C1)C,false
CCOC(=O)CCCCSC,false
COC1=CC=CC(=C1OC)CNC(=O)C(=O)NCCC2=CC=CC=N2,false
CC1=C(C=C(C=C1)C(=O)N[C@H](CC(C)C)COC)C,false
CC1CCCCC1NC(=O)C2=C(C(=C(C(=C2F)F)F)F)F,false
CC1=NC=C(O1)C(=O)C,false
CCOC(=O)CC(=O)OC(C)C1CCCC(C1)(C)C,true
C[C@@H]1CC[C@H]([C@H](C1)NC(=O)C2CC2)C(C)C,false
CCC1N=C(CS1)C,false
CCC1=CC=C(C=C1)C/C=C/OC,false
CC(=CCC[C@@]1(C[C@@H]1C=O)C)C,true
CC1C(C2CCCC3C2(C1(C)C)CC(O3)(C)C)(C)C,false
C[C@H]1CC[C@@H]([C@@H](C1)NC(=O)C2CC2)C(C)C,false
CC/C=C\CCOCC(=C)C,false
CC(C)CC1OCC(CO1)O,true
C[C@@H]1CC[C@@H]2[C@@]13C[C@H](C2(C)C)C4(C(C3)OC(O4)(C)C)C,false
CC1=C(C(=C2C(=N1)C=CC=C2OCC(C)(C)C(=O)NC(C)C)N)C(=O)O,false
CC1C/C=C/CCCCCCCCC(=O)C1,false
CC1C(C=C2C1(C=CCC2(C)C)C)O,true
CC/C=C\CC(C)OC(=O)C1=CC=CC=C1O,false
C1OC2=C(O1)C=C(C=C2)/C=C/C(=O)N(C3=CC=CC=C3)C4=CC=CC=C4,false
CC1C(C2=C(C1(C)C)C3=NC=NC=C3CC2)(C)C,false
CC(CO)C1=CCC(C23C1C(C(C2)CC3)(C)C)(C)C,false
CC(CO)C1=C2C(C3CCC2(C3)C(CC1)(C)C)(C)C,false
CCCC=CC1OCC(O1)CO,false
C[C@@H]1CC[C@H]([C@@H](C1)OC(=O)CCC(=O)N(C)C)C(C)C,false
C([C@@H]1[C@H]([C@@H]([C@H](C(O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@H](O2)O)O)O)O)O)O)O)O,false
CCCC=CCCCO.CC(=O)O,true
CCC=CCC=CCC=CCCC(=O)C,false
CC(C)(CCCC(=C)C=C)OC,false
CCC[C@H](C)OC(=O)CC(C)C,true
CCCC1CC=C(C(S1)CCC)C=O,false
CC1=CC(=C(O1)C)SSCCC(C)C,false
CCCCC1=C(N=C(O1)CCCC)C,true
CC(C)C(=O)SCC=C(C)C,true
CCC[C@@H](CC=O)S,true
CCC[C@H](CC=O)S,false
C[C@@H]1CC(=O)C=C2[C@]1(C[C@@H](C=C2)C(=C)C)C,true
C1[C@H]2[C@@H]1C(=O)OC3=CC=CC=C23,false
CC(=C)C(CC(=O)O)CC(=O)O,false
O.O.O.O.OP(=O)(O)[O-].OP(=O)(O)[O-].[Mg+2],false
CCCCCCCCCCCCOC(=O)C(CCC(=O)[O-])S(=O)(=O)[O-].[Na+].[Na+],false
CC[C@@]1([C@](O1)(C)C2=CC=CC=C2)C(=O)OCC,true
C[C@@H]1CC(=O)C[C@H]2[C@]1(C[C@@H](CC2)C(=C)C)C,false
CC(C)/C=C(/CSC)\C=O,false
C[C@@H](C=O)[C@H]1CC[C@@](O1)(C)C=C,false
CC(C)CC1OCC(O1)CO,true
C[C@@H]1CCC2=C(C(=O)OC2=C1)C,false
CCCCOC(=O)/C=C/SC,true
CC1NC(SC(S1)C)CC(C)C,false
CCCC(SCC1=CC=CC=C1)SCC2=CC=CC=C2,true
C[C@H]1N2CCC[C@H]2S[C@H](S1)C,false
CC1COC(O1)C2=CCC(CC2)C(=C)C,false
CCCCCC(=O)SCC=C,true
CCCCCC(CCCC(=O)OCC1COC(O1)(C)C)O,true
CC1C(CCO1)SSC2=C(OC=C2)C,false
CC1=C(C=CO1)SSCSC,false
C[C@@H](C=O)[C@H]1CC[C@](O1)(C)C=C,false
C[C@H](C=O)[C@H]1CC[C@](O1)(C)C=C,false
C[C@@H](C=O)[C@@H]1CC[C@](O1)(C)C=C,false
CCCC1CCOC(S1)C/C=C\CC,false
CCCCCC(=O)OC(C)(C)CC1=CC=CC=C1,false
CCC/C=C/C1OCC(CO1)O,false
CCC(=O)C1=C(C(=C(C=C1)F)[C@@H]2C[C@@H]2NC(=O)NC3=NC=C(C=C3)C#N)O.CC(=O)[O-].CC(=O)[O-].[Zn+2],false
